26,新飞空调直销店,非自营,Frestec/新飞,中国大陆,955W,202106-10-611500-13027622089857,21㎡-30㎡,定速,1P单冷升级款自行安装（铝管）1P单冷升级款包安装（铝管）大1P单冷升级款（铜管）自行安装大1P单冷升级款（铜管）包安装1.5P单冷升级款（铜管）自行安装1.5P单冷升级款（铜管）包安装大1P冷暖升级款（铜管）自行安装大1P冷暖升级款（铜管） 包安装1.5P冷暖升级款（铜管）自行安装1.5P冷暖升级款（铜管） 包安装大1.5P冷暖升级款（铜管）自行安装大1.5P冷暖升级款（铜管）包安装大1.5P冷暖变频抑菌升级款自行安装大1.5P冷暖变频抑菌升级款包安装大1.5P冷暖变频节能抑菌款自行安装大1.5P冷暖变频节能抑菌款包安装2P冷暖变频抑菌款自行安装2P冷暖变频抑菌款包安装
27,东宝申花空调工厂直售,非自营,申花,中国大陆,大3匹,一级,,变频,【三级变频】大2匹单冷圆柱柜机送货入户-不含安装【三级变频】大2匹单冷圆柱柜机送货入户-上门安装【一级变频】大2匹冷暖圆柱柜机送货入户-不含安装【一级变频】大2匹冷暖圆柱柜机送货入户-上门安装【一级变频】大3匹冷暖圆柱柜机送货入户-不含安装【一级变频】大3匹冷暖圆柱柜机送货入户-上门安装大2匹单冷柜机【全铜管】送货入户-不含安装大2匹单冷柜机【全铜管】送货入户-上门安装大2匹冷暖柜机【全铜管】送货入户-不含安装大2匹冷暖柜机【全铜管】送货入户-上门安装大3匹单冷柜机【全铜管】送货入户-不含安装大3匹单冷柜机【全铜管】送货入户-上门安装大3匹冷暖柜机【全铜管】送货入户-不含安装大3匹冷暖柜机【全铜管】送货入户-上门安装2匹冷暖挂机【全铜管】送货入户-不含安装2匹冷暖挂机【全铜管】送货入户-上门安装
28,jhs电器旗舰店,自营,【新年冲量特惠】大一匹冷暖【含安装】 1匹单冷【品牌压缩机五年质保】【不含安装】 1匹单冷【品牌压缩机五年质保】【含安装】 大1匹单冷【品牌压缩机五年质保】【不含安装】 大1匹单冷【品牌压缩机五年质保】【含基础安装】 大1匹冷暖【品牌压缩机五年质保】【不含安装】 大1.5匹单冷【品牌压缩机五年质保】【不含安装】 大1.5匹单冷【品牌压缩机五年质保】【含安装】 大1.5匹冷暖【品牌压缩机五年质保】【不含安装】 大1.5匹冷暖【品牌压缩机五年质保】【含安装】 2匹冷暖【品牌压缩机五年质保】【不含安装】 2匹冷暖【品牌压缩机五年质保】【含安装】 1.5匹冷暖变频【品牌压缩机五年质保】【不含安装】 1.5匹冷暖变频【品牌压缩机五年质保】【含安装】 全国联保 顺丰联系客服 本空调采用格力凌达压缩机 3匹冷暖 1.5匹一级能效 空调单外机,,980W,20230905-611500-97651693875870070,15㎡-22㎡,定速,【新年冲量特惠】大一匹冷暖【含安装】 1匹单冷【品牌压缩机五年质保】【不含安装】 1匹单冷【品牌压缩机五年质保】【含安装】 大1匹单冷【品牌压缩机五年质保】【不含安装】 大1匹单冷【品牌压缩机五年质保】【含基础安装】 大1匹冷暖【品牌压缩机五年质保】【不含安装】 大1.5匹单冷【品牌压缩机五年质保】【不含安装】 大1.5匹单冷【品牌压缩机五年质保】【含安装】 大1.5匹冷暖【品牌压缩机五年质保】【不含安装】 大1.5匹冷暖【品牌压缩机五年质保】【含安装】 2匹冷暖【品牌压缩机五年质保】【不含安装】 2匹冷暖【品牌压缩机五年质保】【含安装】 1.5匹冷暖变频【品牌压缩机五年质保】【不含安装】 1.5匹冷暖变频【品牌压缩机五年质保】【含安装】 全国联保 顺丰联系客服 本空调采用格力凌达压缩机 3匹冷暖 1.5匹一级能效 空调单外机
29,KOSL叩上菱旗舰店,自营,KOSL/叩上菱,,780W,五级,10㎡-15㎡,定速,小1匹单冷【全铜管】10m²内-无安装服务 小1匹单冷【全铜管】10m²内-含安装服务 正1匹单冷【全铜管】12m²内-无安装服务 正1匹单冷【全铜管】12m²内-含安装服务 大1匹单冷【全铜管】15m²内-无安装服务 大1匹单冷【全铜管】15m²内-含安装服务 大1.5匹单冷【全铜管】25m²内-无安装服务 大1.5匹单冷【全铜管】25m²内-含安装服务 正1匹冷暖【全铜管】12m²内-无安装服务 正1匹冷暖【全铜管】12m²内-含安装服务 大1匹冷暖【全铜管】15m²内-无安装服务 大1匹冷暖【全铜管】15m²内-含安装服务 大1.5匹冷暖【全铜管】25m²内-无安装服务 大1.5匹冷暖【全铜管】25m²内-含安装服务 大1.5匹冷暖+变频【全铜管】25m²内-无安装服务 大1.5匹冷暖+变频【全铜管】25m²内-含安装服务 大2匹冷暖【全国保修十年】【自行安装】全铜管 大2匹冷暖【全国保修十年】【上门安装】全铜管 大1匹一级变频冷暖【全国保修十年】【自行安装】全铜管 大1匹一级变频冷暖【全国保修十年】【上门安装】全铜管
30,惠民批发大家电器,非自营,Frestec/新飞,中国大陆,1.5匹,一级,15㎡-22㎡,变频,1匹单冷-铝管-无安装1匹单冷-铝管-带安装1匹单冷【高配款】铜管-无安装-保十年1匹单冷【高配款】铜管-带安装-保十年大1匹单冷【高配款】铜管-无安装保十年大1匹单冷【高配款】铜管-安装保十年大1匹冷暖【高配款】铜管-无安装-保十年大1匹冷暖【高配款】铜管-带安装-保十年大1.5匹单冷【高配款】铜管-无安装-保十年大1.5匹单冷【高配款】铜管-带安装-保十年1.5匹冷暖【高配款】铜管-无安装-保十年1.5匹冷暖【高配款】铜管-带安装-保十年1.5匹冷暖-一级变频【高配款】铜管-无安装-保十年1.5匹冷暖-一级变频【高配款】铜管-带安装-保十年大1.5匹冷暖【高配款】铜管-无安装-保十年大1.5匹冷暖【高配款】铜管-带安装-保十年2匹冷暖-三级变频【高配款】铜管-无安装-保十年2匹冷暖-三级变频【高配款】铜管-带安装-保十年
31,东宝电器企业店,非自营,东宝（家电）,中国大陆,大1.5匹,五级,10㎡-15㎡,定速,正1匹单冷【6年联保】不含安装正1匹单冷【6年联保】当地上门安装正1匹冷暖【6年联保】不含安装正1匹冷暖【6年联保】当地上门安装大1匹单冷【6年联保】不含安装大1匹单冷【6年联保】当地上门安装大1匹冷暖【6年联保】不含安装大1匹冷暖【6年联保】当地上门安装1.5匹单冷【6年联保】不含安装1.5匹单冷【6年联保】当地上门安装1.5匹冷暖【6年联保】不含安装1.5匹冷暖【6年联保】当地上门安装【一级变频】大1P单冷丨不含安装丨节能升级【一级变频】大1P单冷丨上门安装丨节能升级【一级变频】大1P冷暖丨不含安装丨节能升级【一级变频】大1P冷暖丨上门安装丨节能升级【一级变频】大1.5P单冷丨不含安装丨节能升级【一级变频】大1.5P单冷丨上门安装丨节能升级【一级变频】大1.5P冷暖丨不含安装丨节能升级【一级变频】大1.5P冷暖丨上门安装丨节能升级大2匹冷暖【6年联保】不含安装大2匹冷暖【6年联保】当地上门安装大3匹冷暖【6年联保】不含安装大3匹冷暖【6年联保】当地上门安装
32,WIDEH旗舰店,自营,WIDEH/芜的,,780W,五级,16㎡-20㎡,变频,小1匹单冷/5平方内/铜管 全国联保 自行安装 小1匹单冷/5平方内/全国联保/铜管 带安装 一匹单冷/全国联保/十年质保/铜管/自行安装 一匹单冷/全国联保/十年质保/铜管/带安装 正一匹冷暖/全国联保/十年质保/铜管/自行安装 正一匹冷暖/全国联保/十年质保/铜管/带安装 大一匹单冷/全国联保/十年质保/铜管/自行安装 大一匹单冷/全国联保/十年质保/铜管/带安装 大一匹冷暖/全国联保/十年质保/铜管/自行安装 大一匹冷暖/全国联保/十年质保/铜管/带安装 大1.5p单冷/全国联保/十年质保/铜管/自行安装 大1.5p单冷/全国联保/十年质保/铜管/带安装 大1.5p冷暖/全国联保/十年质保/铜管/自行安装 大1.5p冷暖/全国联保/十年质保/铜管/带安装 大2匹冷暖/全国联保/十年质保/铜管/自行安装 大2匹冷暖/全国联保/十年质保/铜管/带安装 【一级变频】/大一匹冷暖/全国联保/十年质保/铜管/自行安装 【一级变频】/大一匹冷暖/全国联保/十年质保/铜管/带安装 【一级变频】/大1.5匹冷暖/全国联保/十年质保/铜管/自行安装 【一级变频】/大1.5匹冷暖/全国联保/十年质保/铜管/带安装 小一匹单冷-铝管-无外机-自行安装
33,,自营,JHS,,2600W,20230809-611500-60311691553360068,10㎡-15㎡,定速,大1P冷暖机丨不含安装 大1.5P匹冷暖丨天猫直装丨含安装 1P单冷丨不含安装 1P单冷丨天猫直装丨含安装 大1P单冷丨不含安装 大1P单冷丨天猫直装丨含安装 大1P冷暖丨天猫直装丨含安装 大1.5P单冷丨不含安装 大1.5P单冷丨天猫直装丨含安装 大1.5P冷暖丨不含安装 三级变频丨大1.5P冷暖丨不含安装 三级变频丨大1.5P冷暖丨天猫直装丨含安装 一级变频丨大1.5P冷暖丨不含安装 一级变频丨大1.5P冷暖丨天猫直装丨含安装 两匹冷暖丨不含安装 两匹冷暖丨天猫直装丨含安装
34,新飞空调直销店,非自营,Frestec/新飞,中国大陆,1000W,202106-10-611500-13027622089857,21㎡-30㎡,定速,1P单冷升级款自行安装（铝管）1P单冷升级款包安装（铝管）大1P单冷升级款自行安装（铜管）大1P单冷升级款（铜管）包安装1.5P单冷升级款自行安装（铜管）1.5P单冷升级款（铜管）包安装大1P冷暖升级款自行安装（铜管）大1P冷暖升级款（铜管）包安装1.5P冷暖升级款自行安装（铜管）1.5P冷暖升级款（铜管）包安装大1.5P冷暖升级款自行安装（铜管）大1.5P冷暖升级款（铜管）包安装大1.5P冷暖变频抑菌升级款大1.5P冷暖变频抑菌升级款包安装大1.5P冷暖变频节能抑菌款大1.5P冷暖变频节能抑菌款包安装2P冷暖变频抑菌升级款2P冷暖变频抑菌升级款包安装
35,喵速达电器官方旗舰店,自营,Royalstar/荣事达,,800W,202106-10-612500-27042823310419,10㎡-15㎡,定速,正1.5匹冷暖一级变频【安装+送货】质保十年 大1.5匹冷暖一级变频【安装+送货】质保十年 大1匹单冷【安装+送货】 质保十年 大1匹冷暖一级变频【安装+送货】 质保十年 1匹单冷【安装+送货】 质保十年 大2匹冷暖【安装+送货】 质保十年 1匹冷暖【安装+送货】 质保十年 大3匹冷暖【安装+送货】 质保十年 大1匹冷暖【安装+送货】 质保十年 大1.5匹单冷【安装+送货】质保十年 1.5匹冷暖【安装+送货】质保十年 大1.5匹冷暖【安装+送货】质保十年
36,喵速达电器官方旗舰店,自营,kmini,,0W,202201-10-611500-72817503523254,8㎡-13㎡,定速,
37,苏宁易购官方旗舰店,自营,东宝（家电）,,1200W,20231018-611100-90581697600490092,15㎡-22㎡,变频,大1匹单冷【三级节能】无安装-16㎡内 大1匹单冷【三级节能】含安装-16㎡内 大1匹单冷【一级节能】无安装-16㎡内 大1匹单冷【一级节能】含安装-16㎡内 大1匹冷暖【一级节能】无安装-16㎡内 大1匹冷暖【一级节能】含安装-16㎡内 大1.5匹单冷【一级变频】无安装-22㎡内 大1.5匹单冷【一级变频】含安装-22㎡内 大1.5匹冷暖【三级变频】无安装-22㎡内 大1.5匹冷暖【三级变频】含安装-22㎡内 大1.5匹冷暖【一级变频】无安装-22㎡内 大1.5匹冷暖【一级变频】含安装-22㎡内 大2匹单冷圆柱【三级变频】无安装-35㎡内 大2匹单冷圆柱【三级变频】含安装-35㎡内 大2匹冷暖圆柱【一级变频】无安装-35㎡内 大2匹冷暖圆柱【一级变频】含安装-35㎡内 大3匹冷暖圆柱【一级变频】无安装-45㎡内 大3匹冷暖圆柱【一级变频】含安装-45㎡内
38,鑫松扬空调品牌店,非自营,鑫松扬,中国大陆,大1.5匹,五级,21㎡-30㎡,定速,正1.5匹单冷｜不含安装｜AI巨省电正1.5匹单冷｜上门安装｜AI巨省电正1.5匹冷暖｜不含安装｜AI巨省电正1.5匹冷暖｜上门安装｜AI巨省电
39,东宝空调直销店,非自营,东宝（家电）,中国大陆,1300W,三级,,变频,一级变频大1匹单冷一级变频大1匹单冷款一级变频大1.5匹单冷一级变频大1.5匹单冷款一级变频大1匹冷暖一级变频大1匹冷暖款一级变频大1.5匹冷暖一级变频大1.5匹冷暖款正1匹单冷全铜管正1匹单冷款全铜管正1匹冷暖全铜管正1匹冷暖款全铜管大一匹单冷全铜管大一匹单冷款全铜管大一匹冷暖全铜管大一匹冷暖款全铜管大1.5匹单冷全铜管大1.5匹单冷款全铜管大1.5匹冷暖全铜管大1.5匹冷暖款全铜管2匹冷暖全铜管3匹冷暖全铜管
40,科龙官方旗舰店,自营,Kelon/科龙,,小1.5匹 大1.5匹 大1匹 1.5匹 2匹,一级 五级,10㎡-15㎡ 10㎡-17㎡ 16㎡-24㎡ 14㎡-22㎡ 20-32㎡,变频 定速,KF-26GW/QA1X-X5 大1匹白色 KFR-26GW/QS1-X1 大1匹白色 KFR-33GW/QJ1-X1 小1.5匹白色 KFR-35GW/QS1-X1 1.5匹白色 KFR-35GW/LV1-X1 大1.5匹白色 KFR-46GW/LV1-X1 2匹白色
41,鑫松扬空调品牌店,非自营,鑫松扬,中国大陆,1100W,GB 21455-2019,10㎡-15㎡,定速,正1匹单冷｜不含安装｜ins潮系正1匹单冷｜上门安装｜ins潮系大1匹单冷｜不含安装｜ins潮系大1匹单冷｜上门安装｜ins潮系大1匹pro单冷｜不含安装｜Ai巨省电大1匹pro单冷｜上门安装｜Ai巨省电正1匹冷暖｜不含安装｜AI巨省电正1匹冷暖｜上门安装｜AI巨省电大1匹冷暖｜不含安装｜AI巨省电大1匹冷暖｜上门安装｜AI巨省电大1.5匹单冷｜不含安装｜AI巨省电大1.5匹单冷｜上门安装｜AI巨省电大1.5匹冷暖｜不含安装｜AI巨省电大1.5匹冷暖｜上门安装｜AI巨省电
42,申花东宝空调专业店,非自营,东宝（家电）,中国大陆,大1.5匹,五级,10㎡-15㎡,定速,正1P单冷【全铜管】送货入户-无安装正1P单冷【全铜管】送货入户-当地上门安装正1P冷暖【全铜管】送货入户-无安装正1P冷暖【全铜管】送货入户-当地上门安装大1P单冷【全铜管】送货入户-无安装大1P单冷【全铜管】送货入户-当地上门安装【一级变频】大1P单冷【全铜管】送货入户-不含安装【一级变频】大1P单冷【全铜管】送货入户-当地上门安装大1P冷暖【全铜管】送货入户-无安装大1P冷暖【全铜管】送货入户-当地上门安装【一级变频】大1P冷暖【全铜管】送货入户-不含安装【一级变频】大1P冷暖【全铜管】送货入户-当地上门安装大1.5P单冷【全铜管】送货入户-无安装大1.5P单冷【全铜管】送货入户-当地上门安装【一级变频】大1.5P单冷【全铜管】送货入户-不含安装【一级变频】大1.5P单冷【全铜管】送货入户-当地上门安装大1.5P冷暖【全铜管】送货入户-无安装大1.5P冷暖【全铜管】送货入户-当地上门安装【一级变频】大1.5P冷暖【全铜管】送货入户-不含安装【一级变频】大1.5P冷暖【全铜管】送货入户-当地上门安装2P冷暖挂机【全铜管】送货入户-无安装2P冷暖挂机【全铜管】送货入户-当地上门安装3P冷暖挂机【全铜管】送货入户-无安装3P冷暖挂机【全铜管】送货入户-当地上门安装
43,,非自营,申花,中国大陆,大1.5匹,五级,,定速,正1匹单冷 六年联保 无安装正1匹单冷 六年联保 含安装正1匹冷暖 六年联保 无安装正1匹冷暖 六年联保 含安装大1匹单冷 六年联保 无安装大1匹单冷 六年联保 含安装大1匹冷暖 六年联保 无安装大1匹冷暖 六年联保 含安装大1.5匹单冷 六年联保 无安装大1.5匹单冷 六年联保 含安装大1.5匹冷暖 六年联保 无安装大1.5匹冷暖 六年联保 含安装2匹冷暖挂机 六年联保 无安装2匹冷暖挂机 六年联保 含安装3匹冷暖挂机 六年联保 无安装3匹冷暖挂机 六年联保 含安装4匹冷暖挂机 六年联保 无安装4匹冷暖挂机 六年联保 含安装
44,夏季东宝申花空调店,非自营,申花,中国大陆,大1.5匹,一级,16㎡-20㎡,变频,【出租屋首选 】大1.5p冷暖定频 节能省电-不含安装【出租屋首选 】大1.5p冷暖定频 节能省电-包含安装【适合广东地区】【一级变频】大1p单冷 全铜管-不含安装【适合广东地区】【一级变频】大1p单冷 全铜管-包含安装【一级变频】正1p单冷 顺丰入户 全铜管-不含安装【一级变频】正1p单冷 顺丰入户 全铜管-包含安装【一级变频】大1p冷暖 顺丰入户 全铜管-不含安装【一级变频】大1p冷暖 顺丰入户 全铜管-包含安装【一级变频】大1.5p单冷 顺丰入户 全铜管-不含安装【一级变频】大1.5p单冷 顺丰入户 全铜管-包含安装【一级变频】大1.5p冷暖 顺丰入户 全铜管-不含安装【一级变频】大1.5p冷暖 顺丰入户 全铜管-包含安装正1p冷暖定频 节能省电 全铜管-不含安装正1p冷暖定频 节能省电 全铜管-包含安装大1p冷暖定频 节能省电 全铜管-不含安装大1p冷暖定频 节能省电 全铜管-包含安装大1.5p单冷定频 【适合广东地区】-不含安装大1.5p单冷定频 【适合广东地区】-包含安装【不推荐】正1p单冷五级定频-不含安装【不推荐】大1p单冷五级定频-不含安装正1p单冷五级定频-含基础安装大1p单冷五级定频-含基础安装2p冷暖定频挂机-包含安装3p冷暖定频挂机-包含安装
45,东宝申花空调工厂直售,非自营,东宝（家电）,中国大陆,800W,202105-10-612500-78011603471193,10㎡-15㎡,定速,正IP单冷【不带安装】正IP单冷【带安装】正IP冷暖【不带安装】正IP冷暖【带安装】大IP单冷【不带安装】大IP单冷【带安装】大IP冷暖【不带安装】大IP冷暖【带安装】大I.5P单冷【不带安装】大I.5P单冷【带安装】大I.5P冷暖【不带安装】大I.5P冷暖【带安装】【一级变频】大1P单冷【不带安装】【一级变频】大1P单冷【带安装】【一级变频】大1P冷暖【不带安装】【一级变频】大1P冷暖【带安装】【一级变频】大1.5P单冷【不带安装】【一级变频】大1.5P单冷【带安装】【一级变频】大1.5P冷暖【不带安装】【一级变频】大1.5P冷暖【带安装】大2P冷暖挂机【不带安装】大2P冷暖挂机【带安装】大3P冷暖挂机【不带安装】大3P冷暖挂机【带安装】
46,新飞工业空调工厂店,非自营,新飞,,,无,,,单管小1匹【赠送风管】单管大1匹【赠送风管】双管正2匹【赠送风管】双管大2匹【赠送风管】三管大3匹【赠送风管】
47,志 高 空 调,非自营,Chigo/志高,中国大陆,1.5匹,1匹单冷全铜管-新节能省电款大1匹单冷全铜管-新节能省电款大1匹冷暖全铜管-变频新一级能效大1匹冷暖全铜管-变频新三级能效大1.5P单冷全铜管-新节能省电款大1.5匹冷暖全铜管-新节能省电款大1.5匹冷暖全铜管-变频新三级能效大1.5匹冷暖全铜管-变频新一级能效大2匹单冷全铜管-新节能省电款大2匹冷暖全铜管-变频新三级能效圆柜大2匹冷暖全铜管-变频新一级能效圆柜大3P冷暖全铜管-变频新三级能效方柜大3P冷暖全铜管-变频新三级能效,22㎡-34㎡,变频,1匹单冷全铜管-新节能省电款大1匹单冷全铜管-新节能省电款大1匹冷暖全铜管-变频新一级能效大1匹冷暖全铜管-变频新三级能效大1.5P单冷全铜管-新节能省电款大1.5匹冷暖全铜管-新节能省电款大1.5匹冷暖全铜管-变频新三级能效大1.5匹冷暖全铜管-变频新一级能效大2匹单冷全铜管-新节能省电款大2匹冷暖全铜管-变频新三级能效圆柜大2匹冷暖全铜管-变频新一级能效圆柜大3P冷暖全铜管-变频新三级能效方柜大3P冷暖全铜管-变频新三级能效
48,midea美的一米专卖店,自营,Midea/美的,中国大陆,,2匹一室一厅【全一级能效】 一室一厅【全一级能效】 二室一厅【全一级能效】 三室一厅【店长推荐/全一级能效】 四室一厅【全一级能效】 咨询客服/主播再享大额优惠,,,2匹一室一厅【全一级能效】 一室一厅【全一级能效】 二室一厅【全一级能效】 三室一厅【店长推荐/全一级能效】 四室一厅【全一级能效】 咨询客服/主播再享大额优惠
49,喵速达电器官方旗舰店,自营,华凌,,1050W,202004-10-612100-71513798997212,15-23㎡,变频,
50,东宝申花空调大家电,非自营,东宝（家电）,中国大陆,大1.5匹,正1匹单冷【全铜管】-不含安装正1匹单冷【全铜管】-上门安装大1匹单冷【全铜管】-不含安装大1匹单冷【全铜管】-上门安装正1匹冷暖【全铜管】-不含安装正1匹冷暖【全铜管】-上门安装大1匹冷暖【全铜管】-不含安装大1匹冷暖【全铜管】-上门安装大1.5匹单冷【全铜管】-不含安装大1.5匹单冷【全铜管】-上门安装大1.5匹冷暖【全铜管】-不含安装大1.5匹冷暖【全铜管】-上门安装【一级能效】大1匹冷暖变频-不含安装【一级能效】大1匹冷暖变频-上门安装【一级能效】大1.5匹单冷变频-不含安装【一级能效】大1.5匹单冷变频-上门安装【一级能效】大1.5匹冷暖变频-不含安装【一级能效】大1.5匹冷暖变频-上门安装2匹冷暖【全铜管】强劲冷暖-不含安装2匹冷暖【全铜管】强劲冷暖-上门安装3匹冷暖【全铜管】强劲冷暖-不含安装3匹冷暖【全铜管】强劲冷暖-上门安装4匹冷暖【全铜管】强劲冷暖-不含安装4匹冷暖【全铜管】强劲冷暖-上门安装,10㎡-15㎡,变频,正1匹单冷【全铜管】-不含安装正1匹单冷【全铜管】-上门安装大1匹单冷【全铜管】-不含安装大1匹单冷【全铜管】-上门安装正1匹冷暖【全铜管】-不含安装正1匹冷暖【全铜管】-上门安装大1匹冷暖【全铜管】-不含安装大1匹冷暖【全铜管】-上门安装大1.5匹单冷【全铜管】-不含安装大1.5匹单冷【全铜管】-上门安装大1.5匹冷暖【全铜管】-不含安装大1.5匹冷暖【全铜管】-上门安装【一级能效】大1匹冷暖变频-不含安装【一级能效】大1匹冷暖变频-上门安装【一级能效】大1.5匹单冷变频-不含安装【一级能效】大1.5匹单冷变频-上门安装【一级能效】大1.5匹冷暖变频-不含安装【一级能效】大1.5匹冷暖变频-上门安装2匹冷暖【全铜管】强劲冷暖-不含安装2匹冷暖【全铜管】强劲冷暖-上门安装3匹冷暖【全铜管】强劲冷暖-不含安装3匹冷暖【全铜管】强劲冷暖-上门安装4匹冷暖【全铜管】强劲冷暖-不含安装4匹冷暖【全铜管】强劲冷暖-上门安装
51,,非自营,万宝,国内,大1.5匹,,10㎡-40㎡,定频,1匹单冷 小型卧室【适用5m²】1匹急速单冷【适用8m²】升级大1匹强劲单冷【适用10m²】1.5匹急速单冷【适用15m²】热荐 升级大1.5匹 强劲单冷【适用20m²】大1.5匹 强劲冷暖两用【适用20m²】2匹强劲单冷【适用25m²】大空间推荐 2匹强劲单冷【适用25m²】移动空调排风管
52,,非自营,申花,中国大陆,3匹,五级,31㎡-40㎡,定速,大2p单冷 【联保6年】 全铜管-不含安装大2p单冷 【联保6年】 全铜管-包含安装大2p冷暖 【联保6年】 全铜管-不含安装大2p冷暖 【联保6年】 全铜管-包含安装大3p单冷 【联保6年】 全铜管-不含安装大3p单冷 【联保6年】 全铜管-包含安装大3p冷暖 【联保6年】 全铜管-不含安装大3p冷暖 【联保6年】 全铜管-包含安装
53,威力空调旗舰店,自营,威力,,大1.5匹,五级,17㎡-28㎡,定速,正1匹单冷【十年质保】-无安装服务 正1匹单冷【十年质保】-含基础安装 大1匹单冷【十年质保】-无安装服务 大1匹单冷【十年质保】-含基础安装 正1匹冷暖【十年质保】-无安装服务 正1匹冷暖【十年质保】-含基础安装 大1匹冷暖【十年质保】-无安装服务 大1匹冷暖【十年质保】-含基础安装 正1.5匹单冷【十年质保】-无安装服务 正1.5匹单冷【十年质保】-含基础安装 大1.5匹单冷【十年质保】-无安装服务 大1.5匹单冷【十年质保】-含基础安装 正1.5匹冷暖【十年质保】-无安装服务 正1.5匹冷暖【十年质保】-含基础安装 大1.5匹冷暖【十年质保】-无安装服务 大1.5匹冷暖【十年质保】-含基础安装 正2匹冷暖【十年质保】-无安装服务 正2匹冷暖【十年质保】-含基础安装 变频正1匹冷暖【十年质保】-无安装服务 变频正1匹冷暖【十年质保】-含基础安装 变频正1.5匹冷暖【十年质保】-无安装服务 变频正1.5匹冷暖【十年质保】-含基础安装 配件（咨询）
54,,非自营,东宝（家电）,中国大陆,大1.5匹,五级,10㎡-15㎡,定速,正1匹单冷 -节能空调丨定频正1匹冷暖-节能空调丨定频丨全铜管大1匹单冷-节能空调丨定频丨全铜管大1匹冷暖-节能空调丨定频丨全铜管大1.5匹单冷-节能空调丨定频丨全铜管大1.5匹冷暖-节能空调丨定频丨全铜管大2匹冷暖-节能空调丨定频丨全铜管大3匹冷暖全铜管-节能空调丨定频丨全铜管大4匹冷暖挂机-节能空调丨定频丨全铜管【三级变频】大1匹单冷全铜管-丨节能升级【一级变频】大1匹单冷全铜管丨节能升级【一级变频】大1匹冷暖全铜管丨节能升级【一级变频】大1.5匹单冷全铜管丨节能升级【三级变频】大1.5匹冷暖全铜管-丨节能升级【一级变频】大1.5匹冷暖全铜管丨节能升级【三级变频】大2匹单冷全铜管丨圆柱款丨节能升级【一级变频】大二匹冷暖全铜管丨圆柱款丨节能升级【一级变频】大三匹冷暖全铜管丨圆柱款丨节能升级
55,东宝空调店,非自营,东宝（家电）,中国大陆,大1.5匹,【一级能效】大1匹单冷变频-包含安装【一级能效】大1匹单冷变频-不含安装【一级能效】大1匹冷暖变频-包含安装【一级能效】大1匹冷暖变频-不含安装【一级能效】大1.5匹单冷变频-包含安装【一级能效】大1.5匹单冷变频-不含安装【一级能效】大1.5匹冷暖变频-包含安装【一级能效】大1.5匹冷暖变频-不含安装【五级能效】正1匹单冷定频-包含安装【五级能效】正1匹单冷定频-不含安装,15㎡-23㎡,变频,【一级能效】大1匹单冷变频-包含安装【一级能效】大1匹单冷变频-不含安装【一级能效】大1匹冷暖变频-包含安装【一级能效】大1匹冷暖变频-不含安装【一级能效】大1.5匹单冷变频-包含安装【一级能效】大1.5匹单冷变频-不含安装【一级能效】大1.5匹冷暖变频-包含安装【一级能效】大1.5匹冷暖变频-不含安装【五级能效】正1匹单冷定频-包含安装【五级能效】正1匹单冷定频-不含安装
56,东宝空调直销店,非自营,东宝（家电）,中国大陆,1000W,202105-10-612300-01782671695523,15㎡-19㎡,变频,申花正1匹单冷款全铜管 不含安装申花正1匹单冷全铜管 提供安装申花正1匹冷暖全铜管 不含安装申花正1匹冷暖款全铜管 提供安装申花大1匹单冷全铜管 不含安装申花大1匹单冷款全铜管 提供安装申花大1匹冷暖全铜管 不含安装申花大1匹冷暖款全铜管 提供安装申花变频一级大1匹冷暖全铜管 不含安装申花变频一级大1匹冷暖款全铜管 提供安装申花大1.5匹单冷全铜管 不含安装申花大1.5匹单冷款全铜管 提供安装申花大1.5匹冷暖全铜管 不含安装申花大1.5匹冷暖款全铜管 提供安装申花变频三级大1.5匹冷暖全铜管 不含安装申花变频三级大1.5匹冷暖款全铜管 提供安装申花变频一级大1.5匹单冷全铜管 不含安装申花变频一级大1.5匹单冷款全铜管 提供安装申花变频一级大1.5匹冷暖全铜管 不含安装申花变频一级大1.5匹冷暖款全铜管 提供安装申花变频一级大1匹单冷 不含安装申花变频一级大1匹单冷 提供安装
57,空调直售店,非自营,金正,中国大陆,1.5匹,无,21㎡-30㎡,定速,大一匹冷暖变频1级【不含安装】大一匹冷暖变频1级【上门安装】大1.5匹变频1级冷暖 铜管【不含安装】大1.5匹变频1级冷暖 铜管【上门安装】1匹单冷（铝管）【不含安装】1匹单冷（铝管）【上门安装】大1匹单冷（铜管）【不含安装】大1匹单冷（铜管）【上门安装】1.5匹单冷（铜管）【不含安装】1.5匹单冷（铜管）【上门安装】大1.5匹单冷（铜管）【不含安装】大1.5匹单冷（铜管）【上门安装】2匹单冷（铜管）【不含安装】2匹单冷（铜管）【上门安装】1匹冷暖（铜管）【不含安装】1匹冷暖（铜管）【上门安装】大1匹冷暖（铜管）【不含安装】大1匹冷暖（铜管）【上门安装】1.5冷暖（铜管）【不含安装】1.5冷暖（铜管）【上门安装】大1.5匹冷暖（铜管）【不含安装】大1.5匹冷暖（铜管）【上门安装】2匹变频冷暖1级（铜管）【不含安装】2匹变频冷暖1级（铜管）【上门安装】
