price,title,url
58,双星阿甘休闲,//detail.tmall.com/item.htm?priceTId=2150427117145568943728859e5383&id=772540128785&ns=1&abbucket=1
129,新百伦男,//item.taobao.com/item.htm?priceTId=2150427117145568943728859e5383&id=760205572273&ns=1&abbucket=1#detail
99,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145568943728859e5383&id=719608616126&ns=1&abbucket=1
49,清仓回力男,//detail.tmall.com/item.htm?priceTId=2150427117145568943728859e5383&id=710435960518&ns=1&abbucket=1
39,男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=688134071749&ns=1&abbucket=1
109,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=783431794853&ns=1&abbucket=1
30,男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=704984131480&ns=1&abbucket=1
99,贵人鸟男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=773449187165&ns=1&abbucket=1
109,回力官方旗舰店,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=769577645135&ns=1&abbucket=1
58,双星男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=773175303521&ns=1&abbucket=1
139,361度男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=770007757536&ns=1&abbucket=1
109,361气垫,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=653512626712&ns=1&abbucket=1
79,人本,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=770985614554&ns=1&abbucket=1
20,男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=775420166970&ns=1&abbucket=1
95,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=785072218146&ns=1&abbucket=1
139,新百伦男,//item.taobao.com/item.htm?priceTId=2150427117145569006301244e5383&id=771188990763&ns=1&abbucket=1#detail
48,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=784666231438&ns=1&abbucket=1
26,男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=654762438954&ns=1&abbucket=1
65,环球黑色跑步,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=775090114349&ns=1&abbucket=1
99,361,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=707604919101&ns=1&abbucket=1
69,环球跑步,//detail.tmall.com/item.htm?priceTId=2150427117145568943728859e5383&id=782688752298&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=784747789313&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569006301244e5383&id=785782154046&ns=1&abbucket=1
590,SUN68意大利时尚小众复古休闲鞋舒适百搭低帮厚底跑步运动老爹鞋,https://click.simba.taobao.com/cc_im?priceTId=2150427117145569149912092e5383&p=%D4%CB%B6%AF%D0%AC&s=1313897183&k=1497&e=D83Qv1N5KMxe7SLv9mMPS82SBkm%2FbKi0dJdb%2BoYwPHCRum0pWMp2H3nzuZXSv8b04j%2FM36oRcHxGsW8k7mJZnktCXJBzOWLZ7ONjVygA1%2FbSdUvVLWXhBToGmIMravrG%2BllOTMclDGM%2BoT672GNK%2FFfGhHGvHPwVuaMsB%2FkGsxSxtTbW17kIoOlmmxWLhEk8JC8r8p9IRx7Z9KpbY%2FDc%2FRUSFgL8xQtaM8t1I60YxaQdBWTkrXXDx2UmE3Ag5EPH%2FEnt5S9lZQ1jZ8unYAVytT28d8%2BxUKoN06FjvS6ez6o5xjqG%2FUudk2fHKo9ONdfXZOVI07dEbAHnBoEfqmwGtzCM1yNVAbAqyVZX1DTnzQj7Bw%2BwHz8dRWI%2Fodxt9UCxhEMKrr3xTWlSpCBXldnJAulKBP%2F9N2dMvLpZXXgldA22jmlPUqBj8zgFl6Bcb9WlppwnIY%2FACBS6iMnjnYBWR7uFcOn0KR9VB5sTdu9%2BDmuIfZ0R0x%2Bwblvv%2BUUQixyD9C4VtcL7UQCn%2Fm21VuK5Ff1jt%2FXT8%2B2j%2FmNUzOU06yd%2Fnc3Mf%2FUsZH6n25G5hfKxDPDf9F8Q3A8g8KpTfwCXKMj92UTUtd9spYDpRBpR8luuas%2F%2Bh64kKrQBmE%2FiFzH4vZi2TaHzV9cF%2FMofArAI9Kf%2BbbVW4rkVfX6v2H5A6PBfjG%2B2vgrCuR9IfLF6QlCcjONanYZvrS6Guza3aPd9JBMfNsbtC3Nh5AWaubEVrEWOumtuwRpEDh28jOk86ifCGUqOGi9LML5JIHltZFiSGbiGzlbfahKykGkd2A3tIdDDJIogoXdYtHiyR1vprwwWmD0DeVcW6Z8Z5wSTa7y4Ys3mVyX0f1TezhsSNHm2cgzD7SFkR1zhXrQ7aZt9U%2BFpEJs4wDXMu5msBd6I%2Fjez2nLNvXI9hUZBUSF%2FVnICrVNlqpUEIyZaolnQhK6D6T%2F9nObZ9aGunGOP65YK35F6HBLDOzK5HFV8kdsaxmPmJfhspX4A3KE5GZhJ%2BQDuNDPmRan97eh5GCoTlOuvD2xdbCUan9%2FIFrr2aS2%2BXF%2FVWCLWMHY%2Fcy6vR9Q6KFnyfD%2FfG9A5mIgRNz2qNdeOd0WfSTvpSjjnsBk6yy05J4xfkvUCZr%2Bt8HMoiefsnGFxCwL3LNyVVs7lCHolNbdvOsODe7boX%2BLzQ0OIPhpTW4gL%2F0mP2YXkeAokSSh0qfqgJB%2BXp%2F5ttVbiuRVOa1zLuJpujjnnfMSZM5L9psbuxtqaJyV4XEkS%2FzGysDSy49UQ5aDdrnvHk6DN1OuFglse%2BZ4AR0rAZiNuIVYCIPCqU38AlyjI%2FdlE1LXfbKWA6UQaUfJbrmrP%2FoeuJCq0AZhP4hcx%2BL2Ytk2h81fX9rmJhxn017C0PG81S3Sj4GTlSNO3RGwBXqmEJ1D6fpmZekh4DOqwWmYi%2FvSyZRasE5Trrw9sXWyMSGbbZ6DMyLnVmLUZpAWOv2jHs27nzrJUk36rqmypog%3D%3D
199,鸿星尔克正品运动鞋男2021冬季新品潮休闲皮面轻便气垫网面跑步鞋,https://click.simba.taobao.com/cc_im?priceTId=2150427117145569149912092e5383&p=%D4%CB%B6%AF%D0%AC&s=1313897183&k=1485&e=yTLRyaMDihJe7SLv9mMPS82SBkm%2FbKi0dJdb%2BoYwPHCRum0pWMp2H3nzuZXSv8b04j%2FM36oRcHyCiSt2zso14199k1Fcuol%2BcugUfVnIDNDSdUvVLWXhBToGmIMravrG%2BllOTMclDGM%2BoT672GNK%2FFfGhHGvHPwVuaMsB%2FkGsxSxtTbW17kIoOlmmxWLhEk8JC8r8p9IRx7Z9KpbY%2FDc%2FRUSFgL8xQtaM8t1I60YxaQdBWTkrXXDx2UmE3Ag5EPH%2FEnt5S9lZQ1jZ8unYAVytYVx21FlEz28VltmOxTbGZ5Pufd%2FWoADBNJNLwGNqfPHe%2FhQJrgFqTZ9mCQnT6Sj5tZ88D7QJemXsfWGCdSGtPNay8MonrcmDZHRcrsM2qM9QLDd7WWZd5Sn7MQ9ZnM2eGaF3xYj98aX%2F6vqqZkezHiViRvrhS60YR6%2Fu6XWlQKr%2FHAl9T6TDr0nxjAVfZGrj%2FVxIOm9XjHclefZd8TP1LAYJ6mRB5sxyfBQCN6zNs14MvJ8ltMbQGT8SycIM9AntZ2ZZUCJT47vtd6ZKbUAlHYYhcTNyIpV2kHlX0Vcl10L%2FrQWiBW54wrq1uA45R72uNqka7WHrJzaXM1nen44wMyWQu7Ytabjxgt7s2Mcp3Pc3wykcfKuxxNteFGCxHsWASWyzDfaQS4S27mGxHpEpVKYa97jgEyJucTC24XFGQeHwfxnr2PU23rzIpJi82BTwHhNDNMha1DPAlj%2FFpq4vyAdvIzpPOonwhlKjhovSzC%2BSSB5bWRYkhm4hs5W32oSspBpHdgN7SHQwySKIKF3WLR4skdb6a8MFpg9A3lXFumfGecEk2u8uGLN5lcl9H9U3s4bEjR5tnIMw%2B0hZEdc4V47GOf3CqyDwBCbOMA1zLuZrAXeiP43s9pyzb1yPYVGQVEhf1ZyAq1TZaqVBCMmWqJZ0ISug%2Bk%2F%2FWCzpvliWlUSj%2BuWCt%2BRehxNLkEhICzfuiaqhxFPfXKJfZgkJ0%2Bko%2BaJwPffDZ7R7B3XfgxhSWBcsZcYvHhuCVFIMi9ugDnfYx9eke%2F71jL6gMeVge29R4B4XEkS%2FzGysGsHAGMfJTdnPVyh9MG0cA6WPSUBZBCceZI%2FOzXx8Zfq0QDgthl%2F69JzOrD%2BHsT%2Fp79ox7Nu586y5uKzx4lP0%2B7B8NC8yizePOsIr7IBUvE3l1o9Fea7htPwy%2FlDmK1vCd2RdoEo0BO%2BhNk20d8efuqJHVlMKhjkWXa%2Ftq6YumvDfvO4PF0sfOMTXICMgqGW6tY15e9%2Bm94T0O4Eo8YRB24LcQVJbxXCafMikmLzYFPAXYVslTgs276lgOlEGlHyW61nTi5P%2F7hfexNM9MlFbZl%2BdHdPT2E4hsKrpMw5re1N3AUO5sROMrZGHnDa3zzQLazTTvXQSsO9%2FdUPU%2Bv7oVddYM9PHuhbxARzez%2FpLcpVzxjWDOvVKloceoVfeCqTiXymdPGbscek6s1EPWbP5qo%3D
229,双星八特男鞋透气防臭运动鞋子男士休闲鞋2023春秋季新款旅游板鞋,https://click.simba.taobao.com/cc_im?priceTId=2150427117145569149912092e5383&p=%D4%CB%B6%AF%D0%AC&s=1313897183&k=1497&e=AVlLS2Gr35Fe7SLv9mMPS82SBkm%2FbKi0dJdb%2BoYwPHCRum0pWMp2H3nzuZXSv8b04j%2FM36oRcHw6ixrGbDTuD34WxpMOB9i4QFbH5AN%2FH3jSdUvVLWXhBToGmIMravrG%2BllOTMclDGM%2BoT672GNK%2FFfGhHGvHPwVuaMsB%2FkGsxSxtTbW17kIoOlmmxWLhEk8JC8r8p9IRx7Z9KpbY%2FDc%2FRUSFgL8xQtaM8t1I60YxaQdBWTkrXXDx2UmE3Ag5EPH%2FEnt5S9lZQ1jZ8unYAVytT28d8%2BxUKoN06FjvS6ez6o5xjqG%2FUudkxqGz4p5rPT3jkZU8SCzNIITOqUkXr8gx3AAtjLeIDJvTkDC1PFxjStbdpR5oPIBOSmvWtGFiBmzXzKYziR445kHnVK7z%2B5iLjtZfKXSCtgyTkDC1PFxjStekxa4kJRKxQqIWolVFoEvACB9R%2BpEO864wN69HNjcza4NJCtaGxutopPEr5dyprBnmX2EOWCBI14438VITkrkyV9NdfnFE18zN3UB0dkf7YuRqMoTcTDkGlnsn3Umm09DVsD24T%2BAXcveZ05PzzmD3D1hZ1KGuLRl9hPWEZ0G5FfwM9oBVfAYVMAbuiwxTxV6D9NZqRFtCXl1ZFLe4lveGr67mBusYPaupYodPXdjyyW6ZiEOCqNK0D893QJBCjlHCBKZqK%2FP5uP6s7zpEcrKnCQex8l9rJGg%2B31JbkZrrLFgWE3g6%2BgzJUr%2BzvqnynxFYPS3VAIeHUDuzAw0qbtUXZgRI9PmwmTo6xbsSZBIN4x%2FI5zPJUw4MsEBkQ4CiRy3hj5yfh9QpPRhNePDTz9S34zQeXiK5V0ECbOuLPulJHFyOOi1vhAYKOM7usk1QIkVQIUNkbKEFd2Si%2BAzkM81rVdJ%2B48%2BLC4JZEL4iTf72%2BjNJMyJciU1rARgy%2BTrGEkRPoFQf31ucUGRDOSnRNdVg0AlZGCHk2EHyYlH8YYpjcv%2FrmLH5aLv5ImA22KGVNI7qITEsggw9QilLRmXTBHpp9ZKOszBvjT7Q3ftK%2BTHoUy65Gd2XLmCAJGpJNmE8qUOgdz2ZbrcS2lhtwjWf6GcSwb16VohVwvCgqIAXgUVK6vApOyfZh09XzKYziR445klMP9vCFghfiZvo%2FvHdc5nKQSgSmMHo2s4L2vcd243x56cXUGNplNCodahh7DUuzHHZxY7UhvIYVRHqZ4GC%2BdoAvKappctS8%2B9n82yNX7t5IfZcpo4D62TW5a3sLFpnOZNU1CYN%2BCEPqas4D4NX0l6hvrOJ99n86F1WMJfpar6L3uPzBPML32wOwJIlWKABlm9zMPERc1EgoeDvHlk9u9LenNxwTQEo5oSJm%2FSzXeO0pZC7ti1puPG5arF5cTYB6zUzYjcG9MQ5I5GVPEgszSCXM1nen44wMzoXuU6AH0z2lrjNV%2F2PRifACB9R%2BpEO849QtlCd5IYP7nVmLUZpAWOv2jHs27nzrJUk36rqmypog%3D%3D#detail
149,中国乔丹板,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=765690653116&ns=1&abbucket=1
58,双星男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=771416340424&ns=1&abbucket=1
109,361男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=731773292157&ns=1&abbucket=1
29,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=699954532861&ns=1&abbucket=1
138,特步板,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=734024626734&ns=1&abbucket=1
79,双星男,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=718734806775&ns=1&abbucket=1#detail
65,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=614131442051&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=779168069243&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=782437861693&ns=1&abbucket=1
0,椰子,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=786007540815&ns=1&abbucket=1#detail
99,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=782442994487&ns=1&abbucket=1
149,特步如逸,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=697026211195&ns=1&abbucket=1
129,中国乔丹板,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=740705396037&ns=1&abbucket=1
169,腾云361男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=743952721281&ns=1&abbucket=1
89,环球厚底老爹,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=784464086111&ns=1&abbucket=1
79,环球透气男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=783461901740&ns=1&abbucket=1
69,环球黑色,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=773583968249&ns=1&abbucket=1
68,贵人鸟,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=769748721721&ns=1&abbucket=1#detail
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=761990092477&ns=1&abbucket=1
79,回力,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=783883879417&ns=1&abbucket=1
29,华强回力,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=692321304794&ns=1&abbucket=1#detail
69,人本椰子,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=770732169279&ns=1&abbucket=1
129,新百伦男,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=753399264129&ns=1&abbucket=1#detail
36,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=723793704267&ns=1&abbucket=1
27,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=774445446070&ns=1&abbucket=1
12,2024春季新款男款网,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=774426699779&ns=1&abbucket=1
32,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=774444810804&ns=1&abbucket=1
18,夏季冰丝男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=779572867431&ns=1&abbucket=1
79,环球,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=779277550752&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=782312762367&ns=1&abbucket=1
23,2024夏季,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=775444457723&ns=1&abbucket=1
189,特步跳跳,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=769091041679&ns=1&abbucket=1
169,特步驭桀板,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=762073645065&ns=1&abbucket=1
119,361男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=728901387839&ns=1&abbucket=1
13,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=784329526602&ns=1&abbucket=1
149,乔丹休闲,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=769730358750&ns=1&abbucket=1
65,环球男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=706789051774&ns=1&abbucket=1
85,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=776570332562&ns=1&abbucket=1
99,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=724593790187&ns=1&abbucket=1
99,准者男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=753628604477&ns=1&abbucket=1
104,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=769938136307&ns=1&abbucket=1
119,361,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=781522282178&ns=1&abbucket=1
35,华强回力夏季网面男,//item.taobao.com/item.htm?priceTId=2150427117145569149912092e5383&id=675773348651&ns=1&abbucket=1#detail
49,男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=760184045239&ns=1&abbucket=1
79,回力男,//detail.tmall.com/item.htm?priceTId=2150427117145569149912092e5383&id=778899125951&ns=1&abbucket=1
